transactionId,productId,transactionAmount,transactionDatetime
1,30,3076.4484797674604,2018-01-01 10:13:00
2,10,4071.2211050967962,2018-01-01 10:11:00
3,10,3546.5585353052375,2018-01-01 10:10:00
4,30,1742.2198766990252,2018-01-01 10:10:00
5,30,508.33281499070966,2018-01-01 10:12:00
6,30,3628.782539463696,2018-01-01 10:12:00
7,30,2030.184774053239,2018-01-01 10:15:00
8,30,3509.7269479803435,2018-01-01 10:13:00
9,10,2729.744547157761,2018-01-01 10:14:00
10,10,1441.384219279195,2018-01-01 10:15:00
11,20,1871.8091299073171,2018-01-01 10:12:00
12,20,4073.155827482738,2018-01-01 10:10:00
13,10,1192.0736002223164,2018-01-01 10:13:00
14,30,684.18531687963,2018-01-01 10:12:00
15,20,3895.6860678920316,2018-01-01 10:13:00
16,30,2989.488762767291,2018-01-01 10:12:00
17,30,2412.614572873083,2018-01-01 10:11:00
18,20,1610.1369379148082,2018-01-01 10:11:00
19,30,4539.873376846137,2018-01-01 10:13:00
20,30,2669.1815776392923,2018-01-01 10:12:00
21,20,1577.2733767300158,2018-01-01 10:14:00
22,30,1100.444797623743,2018-01-01 10:13:00
23,10,2535.0137285156375,2018-01-01 10:10:00
24,30,3923.660403633282,2018-01-01 10:10:00
25,30,1701.024244850364,2018-01-01 10:15:00
26,20,1159.4195527314582,2018-01-01 10:14:00
27,20,1982.3783033053721,2018-01-01 10:14:00
28,20,1824.4022582635303,2018-01-01 10:14:00
29,20,111.82550287190976,2018-01-01 10:10:00
30,10,3369.4626503993163,2018-01-01 10:10:00
31,30,1803.6405279294092,2018-01-01 10:11:00
32,30,2979.0752073278927,2018-01-01 10:13:00
33,10,2512.2422197670776,2018-01-01 10:12:00
34,20,992.9555190117966,2018-01-01 10:14:00
35,20,2055.171298076594,2018-01-01 10:11:00
36,10,484.9526093331161,2018-01-01 10:10:00
37,10,696.667381953618,2018-01-01 10:14:00
38,30,4524.058272524633,2018-01-01 10:13:00
39,30,3822.0510101870846,2018-01-01 10:15:00
40,30,4082.455093376276,2018-01-01 10:14:00
41,20,2394.250207419412,2018-01-01 10:10:00
42,30,2247.205235611588,2018-01-01 10:14:00
43,10,855.6277297828974,2018-01-01 10:10:00
44,30,1789.2666033590153,2018-01-01 10:13:00
45,20,4506.497800615322,2018-01-01 10:14:00
46,30,1320.8501129181145,2018-01-01 10:15:00
47,30,202.7099644883615,2018-01-01 10:14:00
48,20,1983.972549141981,2018-01-01 10:15:00
49,20,4702.375416575494,2018-01-01 10:15:00
50,30,2433.803837038225,2018-01-01 10:15:00
51,20,3710.8139244592694,2018-01-01 10:14:00
52,10,361.0374364212811,2018-01-01 10:13:00
53,20,3667.864061144696,2018-01-01 10:14:00
54,10,524.5019248175242,2018-01-01 10:10:00
55,30,2364.7142601751707,2018-01-01 10:12:00
56,20,1339.5461308225574,2018-01-01 10:14:00
57,30,2336.288969223027,2018-01-01 10:15:00
58,20,1246.7921250397858,2018-01-01 10:10:00
59,10,144.167867514011,2018-01-01 10:13:00
60,30,866.5695087048462,2018-01-01 10:15:00
61,20,2782.0760696858797,2018-01-01 10:13:00
62,10,646.7861571462963,2018-01-01 10:13:00
63,10,211.04761257273964,2018-01-01 10:11:00
64,30,4751.962039788443,2018-01-01 10:11:00
65,30,1748.0506036079787,2018-01-01 10:14:00
66,10,3035.029915084399,2018-01-01 10:11:00
67,10,1673.7367958268217,2018-01-01 10:12:00
68,10,2527.350413039381,2018-01-01 10:15:00
69,20,886.5213481322671,2018-01-01 10:12:00
70,30,886.2183516466391,2018-01-01 10:14:00
71,20,2255.5140838014854,2018-01-01 10:10:00
72,30,3700.09269390899,2018-01-01 10:15:00
73,30,2352.529495267492,2018-01-01 10:13:00
74,20,807.912265861635,2018-01-01 10:14:00
75,20,543.9226493842525,2018-01-01 10:14:00
76,30,2977.3120032538286,2018-01-01 10:10:00
77,20,2044.9960971764651,2018-01-01 10:13:00
78,10,2291.884277685504,2018-01-01 10:11:00
79,10,3933.5049903926433,2018-01-01 10:10:00
80,30,4851.714949302574,2018-01-01 10:13:00
81,30,3932.784096117565,2018-01-01 10:10:00
82,20,1728.7763039787728,2018-01-01 10:14:00
83,20,795.3305843805642,2018-01-01 10:10:00
84,10,979.8013243031685,2018-01-01 10:10:00
85,10,3180.3206729747126,2018-01-01 10:14:00
86,10,1081.0792834552094,2018-01-01 10:12:00
87,10,3260.291935344348,2018-01-01 10:14:00
88,30,3851.335470944976,2018-01-01 10:14:00
89,10,3611.741499865409,2018-01-01 10:14:00
90,30,4579.3610247457555,2018-01-01 10:12:00
91,20,2981.387823354287,2018-01-01 10:13:00
92,20,2742.1330809433457,2018-01-01 10:11:00
93,30,3427.712385495031,2018-01-01 10:13:00
94,10,2136.781909564802,2018-01-01 10:11:00
95,30,4796.904071288925,2018-01-01 10:12:00
96,30,964.3209348502296,2018-01-01 10:10:00
97,10,4851.276408540555,2018-01-01 10:13:00
98,10,943.5114986920578,2018-01-01 10:14:00
99,20,4801.718808985335,2018-01-01 10:15:00
100,20,2601.8763233474947,2018-01-01 10:13:00
