transactionId,productId,transactionAmount,transactionDatetime
1,20,4323.841485800869,2018-01-01 10:14:00
2,30,3734.7019915528595,2018-01-01 10:15:00
3,30,3889.4957084527405,2018-01-01 10:10:00
4,30,1961.492705631206,2018-01-01 10:13:00
5,20,1267.9889452581192,2018-01-01 10:14:00
6,20,3486.334720750204,2018-01-01 10:10:00
7,30,2570.2104223114466,2018-01-01 10:15:00
8,30,2567.505891178577,2018-01-01 10:12:00
9,30,2691.2535198853047,2018-01-01 10:10:00
10,20,807.6520587942521,2018-01-01 10:15:00
11,20,4375.34449296366,2018-01-01 10:10:00
12,10,2631.230648695926,2018-01-01 10:15:00
13,10,458.9810899699655,2018-01-01 10:13:00
14,20,4917.11888441605,2018-01-01 10:14:00
15,30,4476.3491064407,2018-01-01 10:14:00
16,20,3971.1249025726006,2018-01-01 10:13:00
17,30,2040.109526680473,2018-01-01 10:11:00
18,20,4216.862402721543,2018-01-01 10:15:00
19,10,4749.2615010880645,2018-01-01 10:11:00
20,20,2927.2281342382353,2018-01-01 10:10:00
21,30,2762.9825200771684,2018-01-01 10:15:00
22,10,809.3225659138017,2018-01-01 10:14:00
23,10,4276.345033800944,2018-01-01 10:13:00
24,10,188.45697560156106,2018-01-01 10:15:00
25,10,4523.47449124678,2018-01-01 10:15:00
26,10,2184.3947830787192,2018-01-01 10:15:00
27,30,4284.9445781547665,2018-01-01 10:11:00
28,20,3817.477076893175,2018-01-01 10:10:00
29,30,919.6555873981655,2018-01-01 10:15:00
30,20,3451.557720197912,2018-01-01 10:14:00
31,30,4817.059302541778,2018-01-01 10:14:00
32,20,2571.9153523174477,2018-01-01 10:12:00
33,20,1408.4682546815263,2018-01-01 10:13:00
34,10,1813.852074727442,2018-01-01 10:11:00
35,30,733.8954083810129,2018-01-01 10:12:00
36,10,4895.472475773066,2018-01-01 10:12:00
37,30,4081.3695797152086,2018-01-01 10:15:00
38,10,4366.0877732730405,2018-01-01 10:14:00
39,10,636.8997642883407,2018-01-01 10:12:00
40,20,936.2322269498926,2018-01-01 10:15:00
41,10,4003.689071942597,2018-01-01 10:11:00
42,20,4393.292860116786,2018-01-01 10:14:00
43,10,2764.2420704557558,2018-01-01 10:14:00
44,30,2492.8784398531143,2018-01-01 10:14:00
45,20,456.77715813013907,2018-01-01 10:11:00
46,10,1346.7371887746249,2018-01-01 10:12:00
47,20,2667.8155991938343,2018-01-01 10:11:00
48,20,4656.626186764576,2018-01-01 10:15:00
49,30,2459.0339877330293,2018-01-01 10:13:00
50,10,441.11373070768593,2018-01-01 10:12:00
51,10,623.9987418406689,2018-01-01 10:10:00
52,20,4576.292082224046,2018-01-01 10:11:00
53,10,3827.9548942320275,2018-01-01 10:14:00
54,30,1080.9909960556577,2018-01-01 10:15:00
55,10,2337.613506998702,2018-01-01 10:13:00
56,20,567.5814797262392,2018-01-01 10:15:00
57,30,252.15576789762937,2018-01-01 10:10:00
58,10,3020.1407364651086,2018-01-01 10:10:00
59,10,2504.8020660764587,2018-01-01 10:12:00
60,20,3915.188746707795,2018-01-01 10:14:00
61,10,2046.6736389145237,2018-01-01 10:15:00
62,20,3007.5490357501512,2018-01-01 10:12:00
63,20,2982.569444320219,2018-01-01 10:10:00
64,30,2520.882630803554,2018-01-01 10:15:00
65,20,1074.0285514712127,2018-01-01 10:14:00
66,10,2143.3972369582966,2018-01-01 10:14:00
67,10,2914.156791489951,2018-01-01 10:14:00
68,10,3452.3173246090714,2018-01-01 10:15:00
69,20,4029.647517356055,2018-01-01 10:14:00
70,10,499.19009775864174,2018-01-01 10:11:00
71,20,4809.242295989009,2018-01-01 10:15:00
72,30,2968.4898057805653,2018-01-01 10:13:00
73,30,2550.7628189279703,2018-01-01 10:12:00
74,30,4217.31681916456,2018-01-01 10:13:00
75,10,2837.760540725074,2018-01-01 10:10:00
76,30,1714.4243463690398,2018-01-01 10:15:00
77,20,2447.211393346554,2018-01-01 10:12:00
78,30,3005.4215266620713,2018-01-01 10:11:00
79,30,4266.2305751568465,2018-01-01 10:10:00
80,10,2140.085974886917,2018-01-01 10:12:00
81,20,545.4328506540949,2018-01-01 10:13:00
82,20,2645.2964120656716,2018-01-01 10:10:00
83,30,1199.8740603545027,2018-01-01 10:12:00
84,10,3188.043207941714,2018-01-01 10:11:00
85,20,1461.2051733073824,2018-01-01 10:11:00
86,10,101.55236591850866,2018-01-01 10:12:00
87,30,3017.4102518408963,2018-01-01 10:14:00
88,20,1835.454110088282,2018-01-01 10:13:00
89,10,4345.4120554586825,2018-01-01 10:15:00
90,20,4368.798760198604,2018-01-01 10:14:00
91,20,1945.9101220895786,2018-01-01 10:13:00
92,10,1831.3514384773605,2018-01-01 10:12:00
93,20,1863.6599120718881,2018-01-01 10:15:00
94,30,1717.7271801504905,2018-01-01 10:15:00
95,10,2354.382667955788,2018-01-01 10:15:00
96,10,112.49181421539231,2018-01-01 10:15:00
97,20,1502.051413013984,2018-01-01 10:10:00
98,20,899.3727357309515,2018-01-01 10:10:00
99,30,2037.9189357891457,2018-01-01 10:12:00
100,30,992.853883921109,2018-01-01 10:10:00
