transactionId,productId,transactionAmount,transactionDatetime
1,10,4347.814718879591,2018-01-01 10:14:00
2,20,2396.6689235813296,2018-01-01 10:11:00
3,10,4737.76560555295,2018-01-01 10:13:00
4,20,2882.569413204348,2018-01-01 10:11:00
5,10,392.33127267101435,2018-01-01 10:12:00
6,10,3557.802762822669,2018-01-01 10:11:00
7,30,4887.650601362387,2018-01-01 10:10:00
8,20,1154.8619703338643,2018-01-01 10:13:00
9,20,4649.046738592926,2018-01-01 10:11:00
10,20,1834.073005788189,2018-01-01 10:15:00
11,10,1845.288773532438,2018-01-01 10:12:00
12,20,3984.993857487193,2018-01-01 10:15:00
13,20,4194.120099091628,2018-01-01 10:12:00
14,20,4098.600019384503,2018-01-01 10:10:00
15,10,1761.4212715284712,2018-01-01 10:14:00
16,10,1871.3699733493115,2018-01-01 10:12:00
17,30,4774.541199146839,2018-01-01 10:15:00
18,30,1316.0424327074386,2018-01-01 10:11:00
19,30,2549.5905442935423,2018-01-01 10:14:00
20,10,2799.1076759375337,2018-01-01 10:13:00
21,30,502.1670122827878,2018-01-01 10:12:00
22,30,4761.759649165293,2018-01-01 10:13:00
23,10,2814.636621390366,2018-01-01 10:15:00
24,10,3912.174634178695,2018-01-01 10:11:00
25,20,4230.974041657324,2018-01-01 10:14:00
26,20,727.0267493656795,2018-01-01 10:13:00
27,20,4605.5954478954745,2018-01-01 10:14:00
28,30,548.0911993131274,2018-01-01 10:15:00
29,10,882.5693676072098,2018-01-01 10:14:00
30,10,3954.836031864338,2018-01-01 10:10:00
31,10,2234.227555937753,2018-01-01 10:11:00
32,30,2840.820943445655,2018-01-01 10:10:00
33,10,645.0743371524231,2018-01-01 10:12:00
34,10,4814.037957933336,2018-01-01 10:10:00
35,20,4693.362852371984,2018-01-01 10:12:00
36,30,1722.0828854122242,2018-01-01 10:10:00
37,30,847.7715997234982,2018-01-01 10:14:00
38,30,4481.35902096083,2018-01-01 10:11:00
39,10,2421.8712145909412,2018-01-01 10:11:00
40,20,3138.215599947396,2018-01-01 10:10:00
41,30,1089.767054564325,2018-01-01 10:12:00
42,30,4466.499338803807,2018-01-01 10:15:00
43,10,1049.3957066614803,2018-01-01 10:11:00
44,20,3626.4132354648796,2018-01-01 10:11:00
45,10,2434.7462491445335,2018-01-01 10:12:00
46,20,2691.6897309367687,2018-01-01 10:11:00
47,30,1059.4029981407568,2018-01-01 10:14:00
48,20,4150.171126171981,2018-01-01 10:12:00
49,20,3053.339536233348,2018-01-01 10:12:00
50,30,447.02689273099315,2018-01-01 10:10:00
51,10,370.56752357023987,2018-01-01 10:14:00
52,10,4432.566057820091,2018-01-01 10:10:00
53,10,3196.3573004673362,2018-01-01 10:10:00
54,20,877.4699596053783,2018-01-01 10:13:00
55,30,3210.7320454690052,2018-01-01 10:11:00
56,20,3570.140793534489,2018-01-01 10:11:00
57,20,1361.5266387906654,2018-01-01 10:15:00
58,20,2694.3565610075584,2018-01-01 10:13:00
59,20,159.64726646548826,2018-01-01 10:13:00
60,10,3732.9302946700063,2018-01-01 10:12:00
61,30,2478.5339598176297,2018-01-01 10:14:00
62,20,295.9481881646654,2018-01-01 10:15:00
63,30,3743.642531353269,2018-01-01 10:11:00
64,30,2734.8651955012438,2018-01-01 10:12:00
65,10,1278.629874659141,2018-01-01 10:12:00
66,20,117.83485387327033,2018-01-01 10:10:00
67,20,4375.406447582673,2018-01-01 10:13:00
68,10,4739.652686346637,2018-01-01 10:13:00
69,10,3338.563286261693,2018-01-01 10:15:00
70,10,2459.3154363124017,2018-01-01 10:14:00
71,30,2495.901199587259,2018-01-01 10:12:00
72,20,417.658388163251,2018-01-01 10:14:00
73,10,3396.0459670935306,2018-01-01 10:14:00
74,30,3565.973547297157,2018-01-01 10:13:00
75,10,3388.9393685793557,2018-01-01 10:11:00
76,20,4319.304402841727,2018-01-01 10:12:00
77,20,2780.832554573687,2018-01-01 10:11:00
78,30,4596.895745031873,2018-01-01 10:15:00
79,30,3879.2915825419814,2018-01-01 10:10:00
80,20,1500.506818812902,2018-01-01 10:12:00
81,30,1972.1117848207032,2018-01-01 10:12:00
82,30,4326.336799707926,2018-01-01 10:10:00
83,10,713.2599597647185,2018-01-01 10:13:00
84,30,3742.211783154455,2018-01-01 10:11:00
85,20,117.23856924138518,2018-01-01 10:10:00
86,30,1840.4826572508764,2018-01-01 10:12:00
87,20,175.16970011084564,2018-01-01 10:12:00
88,20,3116.4568491160626,2018-01-01 10:10:00
89,10,3584.2440214901285,2018-01-01 10:10:00
90,20,3770.79899431971,2018-01-01 10:11:00
91,30,3688.3638287342915,2018-01-01 10:15:00
92,10,4510.823940097873,2018-01-01 10:12:00
93,30,4228.030063206892,2018-01-01 10:13:00
94,10,4750.759250509867,2018-01-01 10:14:00
95,30,257.0487131025408,2018-01-01 10:15:00
96,30,3481.503399041369,2018-01-01 10:12:00
97,10,4803.4364388351705,2018-01-01 10:10:00
98,30,4164.351329905572,2018-01-01 10:11:00
99,10,4636.114208435782,2018-01-01 10:14:00
100,30,4873.401740251053,2018-01-01 10:11:00
